"chrom","label","start","end"
"chr6","chr",31879930,31882792
"chr6","chr",31880039,31887625
"chr6","chr",31880171,31882902
"chr6","chr",31880335,31883078
"chr6","chr",31880866,31883258
"chr6","chr",31881015,31883440
"chr6","chr",31881987,31883485
"chr6","chr",31882409,31883592
"chr6","chr",31882756,31883677
"chr6","chr",31882793,31888109
"chr6","chr",31882806,31893441
"chr6","chr",31882859,31883845
"chr6","chr",31883053,31884377
"chr6","chr",31883079,31888504
NA,"neg",NA,NA
"chr6","chr",31883279,31884505
"chr6","chr",31883457,31886730
"chr6","chr",31883564,31888886
"chr6","chr",31883567,31887221
NA,"neg",NA,NA
"chr6","chr",31883691,31887342
"chr6","chr",31883757,31889796
"chr6","chr",31883840,31887591
"chr6","chr",31884001,31887702
"chr6","chr",31884394,31887843
"chr6","chr",31884485,31888023
"chr6","chr",31886729,31888084
"chr6","chr",31886746,31889995
"chr6","chr",31886866,31888264
"chr6","chr",31887255,31888345
"chr6","chr",31887555,31888498
NA,"neg",NA,NA
"chr6","chr",31887626,31895918
"chr6","chr",31887698,31888598
"chr6","chr",31887798,31888848
"chr6","chr",31887883,31890933
"chr6","chr",31887901,31888968
"chr6","chr",31888087,31889019
"chr6","chr",31888208,31889143
"chr6","chr",31888326,31889343
"chr6","chr",31888465,31889422
"chr6","chr",31888499,31892830
"chr6","chr",31888547,31896562
"chr6","chr",31888577,31889734
"chr6","chr",31888788,31889789
"chr6","chr",31888853,31893440
"chr6","chr",31888898,31889961
"chr6","chr",31889018,31890114
"chr6","chr",31889138,31890178
"chr6","chr",31889152,31894087
"chr6","chr",31889287,31890834
"chr6","chr",31889420,31890908
"chr6","chr",31889624,31890977
"chr6","chr",31889783,31891216
"chr6","chr",31889953,31892204
"chr6","chr",31889967,31894772
"chr6","chr",31890004,31897076
"chr6","chr",31890060,31892604
"chr6","chr",31890152,31892677
"chr6","chr",31890166,31895278
"chr6","chr",31890293,31892827
"chr6","chr",31890840,31893051
"chr6","chr",31890913,31895283
"chr6","chr",31890944,31901483
"chr6","chr",31890954,31893392
"chr6","chr",31891137,31893602
"chr6","chr",31892128,31893768
"chr6","chr",31892528,31894050
"chr6","chr",31892674,31894748
"chr6","chr",31892763,31895575
"chr6","chr",31892826,31894990
"chr6","chr",31892890,31902007
"chr6","chr",31892917,31895241
"chr6","chr",31893391,31895246
"chr6","chr",31893426,31895759
"chr6","chr",31893533,31895455
"chr6","chr",31893750,31895571
"chr6","chr",31894049,31895741
"chr6","chr",31894086,31895978
"chr6","chr",31894717,31895866
"chr6","chr",31894749,31896228
"chr6","chr",31894918,31895991
"chr6","chr",31894991,31896462
"chr6","chr",31895114,31896100
"chr6","chr",31895245,31896220
"chr6","chr",31895281,31896722
"chr6","chr",31895324,31903856
"chr6","chr",31895384,31896445
"chr6","chr",31895490,31897043
"chr6","chr",31895541,31896560
"chr6","chr",31895718,31896655
"chr6","chr",31895756,31901070
"chr6","chr",31895865,31896761
"chr6","chr",31895927,31903901
"chr6","chr",31895977,31901286
"chr6","chr",31895979,31896991
"chr6","chr",31896113,31897005
"chr6","chr",31896195,31901448
"chr6","chr",31896233,31898327
"chr6","chr",31896416,31898477
"chr6","chr",31896461,31901643
"chr6","chr",31896540,31898753
"chr6","chr",31896561,31905198
"chr6","chr",31896654,31898816
"chr6","chr",31896719,31901785
"chr6","chr",31896760,31899017
"chr6","chr",31896874,31901079
"chr6","chr",31896992,31901241
"chr6","chr",31897055,31901974
"chr6","chr",31897075,31906020
"chr6","chr",31898328,31901376
"chr6","chr",31898443,31901493
"chr6","chr",31898483,31903004
"chr6","chr",31898537,31901642
"chr6","chr",31898786,31901708
"chr6","chr",31899027,31901946
"chr6","chr",31901017,31901953
"chr6","chr",31901082,31903780
"chr6","chr",31901217,31902323
"chr6","chr",31901315,31903991
"chr6","chr",31901385,31902851
"chr6","chr",31901492,31902938
"chr6","chr",31901494,31907247
"chr6","chr",31901554,31905040
"chr6","chr",31901578,31903590
"chr6","chr",31901707,31903696
"chr6","chr",31901773,31905169
"chr6","chr",31901852,31903833
"chr6","chr",31901945,31903907
"chr6","chr",31901974,31906006
"chr6","chr",31902001,31908674
"chr6","chr",31902303,31904128
"chr6","chr",31902410,31904135
"chr6","chr",31902934,31904252
"chr6","chr",31903001,31907224
"chr6","chr",31903025,31910895
"chr6","chr",31903567,31905014
"chr6","chr",31903685,31905052
"chr6","chr",31903768,31908027
NA,"neg",NA,NA
"chr6","chr",31903888,31911286
"chr6","chr",31903891,31905288
"chr6","chr",31903988,31908246
"chr6","chr",31904018,31905951
"chr6","chr",31904134,31905955
"chr6","chr",31904200,31908483
"chr6","chr",31904250,31906128
"chr6","chr",31904584,31906961
"chr6","chr",31905041,31907174
"chr6","chr",31905126,31910735
"chr6","chr",31905129,31907348
"chr6","chr",31905194,31912018
"chr6","chr",31905244,31907908
"chr6","chr",31905773,31907987
"chr6","chr",31905952,31908072
"chr6","chr",31905955,31910738
"chr6","chr",31906012,31912604
"chr6","chr",31906127,31908208
"chr6","chr",31906955,31908413
"chr6","chr",31907038,31911133
"chr6","chr",31907140,31908687
"chr6","chr",31907246,31913220
"chr6","chr",31907341,31909129
"chr6","chr",31907375,31911749
"chr6","chr",31907521,31909547
"chr6","chr",31907973,31909997
"chr6","chr",31908066,31910255
"chr6","chr",31908148,31911799
"chr6","chr",31908172,31910553
"chr6","chr",31908412,31910734
"chr6","chr",31908479,31911991
"chr6","chr",31908486,31913775
"chr6","chr",31908686,31910871
"chr6","chr",31908719,31912555
"chr6","chr",31908836,31911099
"chr6","chr",31909238,31911199
"chr6","chr",31909540,31911393
"chr6","chr",31910240,31911713
"chr6","chr",31910518,31911759
"chr6","chr",31910748,31911947
NA,"neg",NA,NA
"chr6","chr",31910752,31914319
"chr6","chr",31910853,31911962
"chr6","chr",31911067,31912461
"chr6","chr",31911143,31913048
"chr6","chr",31911213,31912568
"chr6","chr",31911267,31914825
"chr6","chr",31911392,31912597
"chr6","chr",31911439,31913648
"chr6","chr",31911550,31912792
"chr6","chr",31911714,31912840
"chr6","chr",31911762,31914244
"chr6","chr",31911800,31915325
"chr6","chr",31911832,31913020
"chr6","chr",31911961,31913212
"chr6","chr",31911999,31914293
"chr6","chr",31912143,31913478
"chr6","chr",31912481,31913630
"chr6","chr",31912554,31914522
"chr6","chr",31912590,31915875
"chr6","chr",31912596,31913756
"chr6","chr",31912713,31913897
"chr6","chr",31912802,31914723
"chr6","chr",31912833,31913997
"chr6","chr",31913019,31914176
"chr6","chr",31913047,31914922
"chr6","chr",31913197,31914292
"chr6","chr",31913213,31916417
"chr6","chr",31913372,31914428
"chr6","chr",31913619,31914506
"chr6","chr",31913639,31915148
"chr6","chr",31913707,31914716
"chr6","chr",31913774,31917010
"chr6","chr",31913886,31914815
"chr6","chr",31913999,31914896
"chr6","chr",31914055,31915457
"chr6","chr",31914171,31915122
"chr6","chr",31914256,31915756
"chr6","chr",31914274,31915318
"chr6","chr",31914318,31918166
"chr6","chr",31914400,31915431
"chr6","chr",31914505,31915543
"chr6","chr",31914521,31915948
"chr6","chr",31914671,31915724
"chr6","chr",31914732,31916250
"chr6","chr",31914779,31915883
"chr6","chr",31914807,31918671
"chr6","chr",31914894,31916049
"chr6","chr",31914933,31916408
"chr6","chr",31915107,31916177
"chr6","chr",31915147,31916607
"chr6","chr",31915245,31916373
NA,"neg",NA,NA
"chr6","chr",31915406,31916558
"chr6","chr",31915450,31916852
"chr6","chr",31915528,31916710
"chr6","chr",31915723,31916829
"chr6","chr",31915746,31917103
"chr6","chr",31915815,31919760
"chr6","chr",31915882,31917015
"chr6","chr",31915947,31917423
"chr6","chr",31916048,31917117
"chr6","chr",31916150,31917346
"chr6","chr",31916159,31917762
"chr6","chr",31916365,31917606
"chr6","chr",31916374,31918089
"chr6","chr",31916416,31921057
"chr6","chr",31916546,31917692
"chr6","chr",31916620,31918394
"chr6","chr",31916696,31917902
"chr6","chr",31916827,31918071
"chr6","chr",31916828,31918665
"chr6","chr",31916909,31921945
"chr6","chr",31916996,31918218
"chr6","chr",31917081,31919179
"chr6","chr",31917116,31918338
"chr6","chr",31917330,31918436
"chr6","chr",31917371,31919519
"chr6","chr",31917556,31918544
"chr6","chr",31917664,31918666
"chr6","chr",31917708,31919699
"chr6","chr",31917859,31918819
"chr6","chr",31918064,31918990
"chr6","chr",31918088,31919968
"chr6","chr",31918151,31922224
"chr6","chr",31918194,31919050
"chr6","chr",31918326,31919157
"chr6","chr",31918367,31920973
"chr6","chr",31918418,31919298
"chr6","chr",31918545,31919403
"chr6","chr",31918642,31919507
"chr6","chr",31918664,31921040
"chr6","chr",31918685,31922749
"chr6","chr",31918764,31919665
"chr6","chr",31918918,31919950
"chr6","chr",31919038,31920038
"chr6","chr",31919112,31921387
"chr6","chr",31919150,31920150
"chr6","chr",31919207,31924485
"chr6","chr",31919240,31920409
"chr6","chr",31919402,31920505
NA,"neg",NA,NA
"chr6","chr",31919494,31920664
"chr6","chr",31919664,31920777
"chr6","chr",31919674,31921910
"chr6","chr",31919721,31925168
"chr6","chr",31919891,31920975
"chr6","chr",31919967,31922220
"chr6","chr",31920021,31921100
"chr6","chr",31920156,31921358
"chr6","chr",31920345,31921417
"chr6","chr",31920489,31921533
"chr6","chr",31920540,31922389
"chr6","chr",31920653,31921692
"chr6","chr",31920776,31921858
"chr6","chr",31920945,31921973
"chr6","chr",31921022,31922576
"chr6","chr",31921041,31926119
"chr6","chr",31921051,31922134
"chr6","chr",31921307,31922203
"chr6","chr",31921353,31922914
"chr6","chr",31921393,31922346
"chr6","chr",31921501,31922585
"chr6","chr",31921548,31926835
NA,"neg",NA,NA
"chr6","chr",31921618,31922729
"chr6","chr",31921862,31922920
"chr6","chr",31921901,31924429
"chr6","chr",31921950,31923027
"chr6","chr",31922064,31923517
"chr6","chr",31922135,31924732
"chr6","chr",31922185,31924246
"chr6","chr",31922221,31928060
"chr6","chr",31922320,31924275
"chr6","chr",31922352,31924945
"chr6","chr",31922575,31925152
"chr6","chr",31922583,31924426
"chr6","chr",31922722,31924538
"chr6","chr",31922730,31928069
"chr6","chr",31922808,31926092
"chr6","chr",31922859,31924655
"chr6","chr",31922967,31924935
"chr6","chr",31923061,31926324
"chr6","chr",31923121,31924987
"chr6","chr",31923540,31925158
"chr6","chr",31924247,31925659
"chr6","chr",31924411,31925659
"chr6","chr",31924412,31926523
"chr6","chr",31924475,31929166
"chr6","chr",31924513,31925786
"chr6","chr",31924660,31925932
"chr6","chr",31924710,31926757
"chr6","chr",31924861,31926012
"chr6","chr",31924944,31927232
"chr6","chr",31924972,31926220
"chr6","chr",31925056,31929734
"chr6","chr",31925129,31926271
NA,"neg",NA,NA
"chr6","chr",31925326,31926447
"chr6","chr",31925660,31926521
"chr6","chr",31925777,31926727
"chr6","chr",31925917,31926778
"chr6","chr",31926011,31926936
"chr6","chr",31926046,31928039
"chr6","chr",31926114,31930249
"chr6","chr",31926131,31927073
"chr6","chr",31926278,31927205
"chr6","chr",31926318,31928054
"chr6","chr",31926395,31927330
"chr6","chr",31926495,31927500
"chr6","chr",31926522,31928291
"chr6","chr",31926670,31927626
"chr6","chr",31926752,31928838
"chr6","chr",31926766,31930858
"chr6","chr",31926775,31927750
"chr6","chr",31926875,31928038
"chr6","chr",31927029,31928142
"chr6","chr",31927074,31929029
"chr6","chr",31927200,31928282
"chr6","chr",31927302,31928389
"chr6","chr",31927414,31929456
"chr6","chr",31927420,31928565
"chr6","chr",31927491,31931366
"chr6","chr",31927558,31928834
"chr6","chr",31927641,31929714
"chr6","chr",31927668,31929010
NA,"neg",NA,NA
"chr6","chr",31928053,31930033
"chr6","chr",31928061,31932104
"chr6","chr",31928141,31929315
"chr6","chr",31928285,31930139
"chr6","chr",31928289,31929414
"chr6","chr",31928376,31929515
"chr6","chr",31928568,31929686
"chr6","chr",31928649,31930224
"chr6","chr",31928798,31929814
"chr6","chr",31929015,31929945
"chr6","chr",31929030,31930531
"chr6","chr",31929089,31933063
"chr6","chr",31929159,31930138
"chr6","chr",31929282,31930217
"chr6","chr",31929379,31930685
"chr6","chr",31929413,31930280
"chr6","chr",31929527,31930384
"chr6","chr",31929579,31930921
"chr6","chr",31929685,31930526
NA,"neg",NA,NA
"chr6","chr",31929807,31930620
"chr6","chr",31929820,31931289
"chr6","chr",31929939,31930809
"chr6","chr",31930034,31931587
"chr6","chr",31930072,31930842
"chr6","chr",31930178,31931023
"chr6","chr",31930218,31934524
"chr6","chr",31930236,31931826
"chr6","chr",31930279,31931185
"chr6","chr",31930382,31931262
"chr6","chr",31930471,31932076
"chr6","chr",31930493,31931348
"chr6","chr",31930615,31931469
"chr6","chr",31930665,31932540
"chr6","chr",31930704,31931577
"chr6","chr",31930838,31931750
"chr6","chr",31930843,31935136
"chr6","chr",31930881,31933049
"chr6","chr",31931007,31931950
"chr6","chr",31931116,31932009
"chr6","chr",31931242,31932147
"chr6","chr",31931282,31933633
"chr6","chr",31931361,31932394
"chr6","chr",31931362,31935494
"chr6","chr",31931468,31932534
"chr6","chr",31931576,31933023
"chr6","chr",31931578,31933793
"chr6","chr",31931743,31933416
"chr6","chr",31931812,31934400
"chr6","chr",31931904,31933482
"chr6","chr",31932006,31933640
"chr6","chr",31932035,31934515
"chr6","chr",31932080,31935998
"chr6","chr",31932110,31933786
"chr6","chr",31932393,31934182
"chr6","chr",31932522,31934855
"chr6","chr",31932523,31934190
"chr6","chr",31933019,31934379
"chr6","chr",31933048,31935135
"chr6","chr",31933062,31936576
"chr6","chr",31933320,31934482
"chr6","chr",31933454,31934624
"chr6","chr",31933473,31935358
"chr6","chr",31933608,31934843
"chr6","chr",31933654,31937127
"chr6","chr",31933745,31934939
"chr6","chr",31933778,31935611
"chr6","chr",31933832,31935042
NA,"neg",NA,NA
"chr6","chr",31934281,31935948
"chr6","chr",31934365,31935338
"chr6","chr",31934425,31937755
"chr6","chr",31934481,31935418
"chr6","chr",31934514,31936122
"chr6","chr",31934609,31935553
NA,"neg",NA,NA
"chr6","chr",31934851,31936245
"chr6","chr",31934909,31935806
"chr6","chr",31934977,31938372
"chr6","chr",31935033,31935944
"chr6","chr",31935057,31936572
"chr6","chr",31935150,31936081
"chr6","chr",31935300,31936191
"chr6","chr",31935339,31936995
"chr6","chr",31935418,31936341
"chr6","chr",31935493,31938891
"chr6","chr",31935532,31936525
"chr6","chr",31935610,31937211
"chr6","chr",31935680,31936673
"chr6","chr",31935767,31936916
"chr6","chr",31935806,31937428
"chr6","chr",31935944,31936960
"chr6","chr",31935994,31939823
"chr6","chr",31936041,31937732
"chr6","chr",31936080,31937076
"chr6","chr",31936190,31937188
"chr6","chr",31936244,31937973
"chr6","chr",31936318,31937380
"chr6","chr",31936494,31937554
"chr6","chr",31936569,31938213
"chr6","chr",31936573,31940276
"chr6","chr",31936667,31937721
"chr6","chr",31936778,31937979
"chr6","chr",31936935,31938079
"chr6","chr",31936961,31938449
"chr6","chr",31937069,31938181
"chr6","chr",31937100,31940783
"chr6","chr",31937187,31938346
"chr6","chr",31937194,31938741
"chr6","chr",31937379,31938410
"chr6","chr",31937415,31939088
"chr6","chr",31937491,31938558
"chr6","chr",31937698,31938724
"chr6","chr",31937713,31939289
"chr6","chr",31937742,31941442
"chr6","chr",31937910,31938852
"chr6","chr",31937985,31939746
"chr6","chr",31938058,31939028
"chr6","chr",31938184,31939191
"chr6","chr",31938199,31939750
"chr6","chr",31938292,31939313
"chr6","chr",31938371,31946836
"chr6","chr",31938423,31939468
"chr6","chr",31938444,31940074
"chr6","chr",31938546,31939665
"chr6","chr",31938725,31940261
"chr6","chr",31938736,31939730
"chr6","chr",31938844,31939819
"chr6","chr",31938890,31947277
"chr6","chr",31939022,31939890
"chr6","chr",31939044,31940611
"chr6","chr",31939199,31940038
"chr6","chr",31939274,31940860
"chr6","chr",31939312,31940160
"chr6","chr",31939446,31940237
"chr6","chr",31939508,31941434
"chr6","chr",31939554,31940337
"chr6","chr",31939654,31940560
"chr6","chr",31939733,31942714
"chr6","chr",31939736,31974177
"chr6","chr",31939780,31940584
"chr6","chr",31939883,31940684
"chr6","chr",31939981,31940855
"chr6","chr",31940068,31942896
"chr6","chr",31940132,31940969
"chr6","chr",31940234,31941150
"chr6","chr",31940273,31946646
"chr6","chr",31940275,31963884
"chr6","chr",31940330,31941268
"chr6","chr",31940475,31941376
"chr6","chr",31940577,31941556
"chr6","chr",31940625,31946721
"chr6","chr",31940692,31941764
"chr6","chr",31940782,32006924
"chr6","chr",31940812,31941946
"chr6","chr",31940856,31947222
"chr6","chr",31940957,31942683
"chr6","chr",31941062,31942685
"chr6","chr",31941190,31942859
"chr6","chr",31941354,31945898
"chr6","chr",31941424,32011603
"chr6","chr",31941428,31947498
"chr6","chr",31941555,31946345
"chr6","chr",31941776,31946611
"chr6","chr",31941945,31946645
"chr6","chr",31941947,31947938
"chr6","chr",31942154,31946794
"chr6","chr",31942684,31947105
"chr6","chr",31942859,31947207
"chr6","chr",31942889,31974176
"chr6","chr",31942939,32014720
"chr6","chr",31944883,31947355
"chr6","chr",31946304,31947497
"chr6","chr",31946357,31974188
"chr6","chr",31946473,31947754
"chr6","chr",31946622,31947920
"chr6","chr",31946717,31977558
"chr6","chr",31946739,31948120
"chr6","chr",31946900,31948450
"chr6","chr",31947220,31996622
"chr6","chr",31947221,31978824
"chr6","chr",31947282,32014897
"chr6","chr",31947338,31971860
"chr6","chr",31947413,31963866
"chr6","chr",31947496,31973993
NA,"neg",NA,NA
"chr6","chr",31947766,32006900
"chr6","chr",31947915,31974097
"chr6","chr",31947951,32015397
"chr6","chr",31948059,31975461
"chr6","chr",31948136,32011531
"chr6","chr",31948265,31977527
"chr6","chr",31962174,31974096
"chr6","chr",31962175,32007624
"chr6","chr",31962176,31975260
"chr6","chr",31963858,32008574
"chr6","chr",31963864,32014933
"chr6","chr",31963874,31975839
"chr6","chr",31972569,31980077
"chr6","chr",31973994,31981188
"chr6","chr",31974171,32013998
"chr6","chr",31977533,32005891
"chr6","chr",31977534,31996292
NA,"neg",NA,NA
"chr6","chr",31978761,32006725
"chr6","chr",31978771,31996609
"chr6","chr",31978821,32016647
"chr6","chr",31978823,32014718
"chr6","chr",31979998,32006740
"chr6","chr",31980776,32006905
"chr6","chr",31981215,32007316
"chr6","chr",32004597,32010261
"chr6","chr",32005921,32011518
"chr6","chr",32006725,32011675
"chr6","chr",32006824,32015249
"chr6","chr",32006904,32013630
"chr6","chr",32006905,32016707
"chr6","chr",32007313,32013932
"chr6","chr",32007584,32014466
"chr6","chr",32008196,32014509
"chr6","chr",32009352,32014652
"chr6","chr",32011517,32014896
"chr6","chr",32011523,32015554
"chr6","chr",32011580,32018987
"chr6","chr",32011679,32015085
"chr6","chr",32012931,32015177
"chr6","chr",32013916,32015319
"chr6","chr",32013960,32016030
"chr6","chr",32013999,32022903
"chr6","chr",32014206,32015418
"chr6","chr",32014470,32015543
"chr6","chr",32014514,32016308
"chr6","chr",32014647,32015664
"chr6","chr",32014709,32016646
"chr6","chr",32014728,32026222
"chr6","chr",32014876,32015932
NA,"neg",NA,NA
"chr6","chr",32015068,32016035
"chr6","chr",32015165,32016216
"chr6","chr",32015250,32027517
"chr6","chr",32015259,32018977
"chr6","chr",32015294,32016289
"chr6","chr",32015408,32016616
"chr6","chr",32015516,32016723
"chr6","chr",32015544,32021028
"chr6","chr",32015649,32016900
"chr6","chr",32015871,32017023
"chr6","chr",32015948,32022903
"chr6","chr",32016014,32017627
"chr6","chr",32016093,32029029
"chr6","chr",32016183,32018091
"chr6","chr",32016217,32023145
"chr6","chr",32016288,32018576
"chr6","chr",32016604,32023539
"chr6","chr",32016615,32018884
"chr6","chr",32016686,32029564
"chr6","chr",32016722,32018895
"chr6","chr",32016908,32019056
"chr6","chr",32016928,32025642
"chr6","chr",32017016,32019210
"chr6","chr",32017624,32019726
"chr6","chr",32017784,32020284
"chr6","chr",32018186,32020381
"chr6","chr",32018635,32020805
"chr6","chr",32018892,32020859
NA,"neg",NA,NA
"chr6","chr",32018982,32026162
"chr6","chr",32019015,32021004
"chr6","chr",32019117,32021459
"chr6","chr",32019725,32021979
"chr6","chr",32019948,32022492
"chr6","chr",32020332,32022686
"chr6","chr",32020615,32022796
"chr6","chr",32020812,32022842
"chr6","chr",32020895,32026182
"chr6","chr",32020965,32022984
"chr6","chr",32021156,32023051
"chr6","chr",32021973,32023218
"chr6","chr",32022199,32023414
"chr6","chr",32022540,32023518
"chr6","chr",32022705,32024039
"chr6","chr",32022806,32024685
"chr6","chr",32022902,32026523
"chr6","chr",32022902,32032432
"chr6","chr",32022927,32025279
"chr6","chr",32023041,32025611
"chr6","chr",32023109,32027359
"chr6","chr",32023190,32025733
"chr6","chr",32023382,32026161
"chr6","chr",32023415,32027515
"chr6","chr",32023496,32026330
"chr6","chr",32024038,32026522
"chr6","chr",32024096,32027632
"chr6","chr",32024361,32026756
"chr6","chr",32024684,32026803
"chr6","chr",32025588,32027352
"chr6","chr",32025645,32028936
"chr6","chr",32025691,32027465
"chr6","chr",32026160,32027597
NA,"neg",NA,NA
"chr6","chr",32026197,32033046
"chr6","chr",32026313,32027694
"chr6","chr",32026412,32029560
"chr6","chr",32026461,32028155
"chr6","chr",32026657,32028149
"chr6","chr",32026802,32028458
"chr6","chr",32026804,32030312
"chr6","chr",32027333,32028833
"chr6","chr",32027391,32031256
"chr6","chr",32027458,32028991
"chr6","chr",32027516,32035371
"chr6","chr",32027564,32029132
"chr6","chr",32027616,32031630
"chr6","chr",32027681,32029539
NA,"neg",NA,NA
"chr6","chr",32028161,32030290
"chr6","chr",32028169,32031922
"chr6","chr",32028334,32030311
"chr6","chr",32028832,32031220
"chr6","chr",32028963,32031252
"chr6","chr",32028992,32032416
NA,"neg",NA,NA
"chr6","chr",32029089,32031415
"chr6","chr",32029552,32031580
"chr6","chr",32029553,32032942
"chr6","chr",32029563,32037349
"chr6","chr",32029924,32031819
"chr6","chr",32030021,32035256
"chr6","chr",32030087,32031915
"chr6","chr",32030297,32032348
"chr6","chr",32030341,32036614
"chr6","chr",32030546,32032407
"chr6","chr",32031236,32032580
"chr6","chr",32031378,32032888
"chr6","chr",32031577,32032989
"chr6","chr",32031629,32036643
"chr6","chr",32031640,32038536
"chr6","chr",32031820,32036852
"chr6","chr",32031825,32033331
"chr6","chr",32031911,32034384
"chr6","chr",32032291,32035016
"chr6","chr",32032395,32035212
"chr6","chr",32032408,32037348
"chr6","chr",32032431,32039156
"chr6","chr",32032568,32035358
"chr6","chr",32032887,32035802
"chr6","chr",32032889,32037627
"chr6","chr",32032955,32040127
"chr6","chr",32032988,32035804
"chr6","chr",32033324,32036187
"chr6","chr",32033893,32036495
"chr6","chr",32034390,32036601
"chr6","chr",32035183,32036682
"chr6","chr",32035251,32038421
"chr6","chr",32035257,32041514
"chr6","chr",32035357,32036821
"chr6","chr",32035458,32036979
"chr6","chr",32035803,32037137
"chr6","chr",32035878,32038543
"chr6","chr",32035974,32037198
"chr6","chr",32036181,32037324
"chr6","chr",32036580,32037630
"chr6","chr",32036631,32038728
"chr6","chr",32036668,32037698
"chr6","chr",32036670,32042360
"chr6","chr",32036797,32037839
"chr6","chr",32036851,32039056
"chr6","chr",32036911,32038014
"chr6","chr",32037031,32038230
"chr6","chr",32037196,32038388
"chr6","chr",32037275,32039982
"chr6","chr",32037333,32038489
"chr6","chr",32037335,32042857
"chr6","chr",32037545,32038655
"chr6","chr",32037617,32040859
"chr6","chr",32037676,32038714
"chr6","chr",32037824,32038961
"chr6","chr",32037979,32039147
"chr6","chr",32038059,32041456
"chr6","chr",32038188,32039234
"chr6","chr",32038332,32039810
"chr6","chr",32038488,32039857
"chr6","chr",32038506,32042337
"chr6","chr",32038535,32044052
"chr6","chr",32038600,32039954
"chr6","chr",32038706,32042845
"chr6","chr",32038727,32040115
"chr6","chr",32038960,32040835
"chr6","chr",32038962,32043327
"chr6","chr",32039081,32041042
"chr6","chr",32039151,32047810
"chr6","chr",32039232,32041255
"chr6","chr",32039673,32041325
"chr6","chr",32039842,32041416
"chr6","chr",32039938,32041642
"chr6","chr",32039955,32043742
"chr6","chr",32040113,32042128
"chr6","chr",32040126,32048806
"chr6","chr",32040829,32042336
"chr6","chr",32040852,32043989
"chr6","chr",32040919,32042756
"chr6","chr",32041150,32042823
"chr6","chr",32041262,32042963
"chr6","chr",32041415,32043247
"chr6","chr",32041419,32044382
"chr6","chr",32041457,32048839
"chr6","chr",32041531,32043526
"chr6","chr",32042100,32043565
"chr6","chr",32042167,32045310
"chr6","chr",32042329,32043687
"chr6","chr",32042357,32049350
"chr6","chr",32042447,32043949
"chr6","chr",32042783,32044051
"chr6","chr",32042841,32045325
"chr6","chr",32042846,32051024
"chr6","chr",32042975,32044314
"chr6","chr",32043071,32046518
"chr6","chr",32043246,32044379
"chr6","chr",32043365,32044871
"chr6","chr",32043527,32045150
"chr6","chr",32043614,32047212
"chr6","chr",32043677,32045321
NA,"neg",NA,NA
"chr6","chr",32043885,32045493
"chr6","chr",32043986,32047438
"chr6","chr",32044057,32046383
"chr6","chr",32044239,32046440
"chr6","chr",32044362,32046718
"chr6","chr",32044394,32047506
"chr6","chr",32044856,32047027
"chr6","chr",32044889,32047796
"chr6","chr",32045000,32047225
"chr6","chr",32045311,32048678
"chr6","chr",32045312,32051847
"chr6","chr",32045320,32047266
"chr6","chr",32045453,32047413
"chr6","chr",32046301,32047722
"chr6","chr",32046427,32047786
"chr6","chr",32046444,32049266
"chr6","chr",32046723,32048525
"chr6","chr",32046805,32049530
"chr6","chr",32046893,32048599
"chr6","chr",32047135,32048811
"chr6","chr",32047276,32049102
"chr6","chr",32047282,32049889
"chr6","chr",32047408,32049148
"chr6","chr",32047502,32050111
"chr6","chr",32047609,32049221
"chr6","chr",32047796,32049323
"chr6","chr",32047809,32050543
"chr6","chr",32047854,32052634
"chr6","chr",32048358,32049513
"chr6","chr",32048610,32049613
"chr6","chr",32048664,32050932
"chr6","chr",32048783,32049845
"chr6","chr",32048834,32053541
"chr6","chr",32048919,32049922
"chr6","chr",32049103,32050037
"chr6","chr",32049192,32050306
NA,"neg",NA,NA
"chr6","chr",32049322,32050347
"chr6","chr",32049362,32054202
"chr6","chr",32049470,32050490
"chr6","chr",32049529,32051748
"chr6","chr",32049591,32050765
"chr6","chr",32049813,32050924
"chr6","chr",32049850,32051828
"chr6","chr",32049921,32051003
"chr6","chr",32049984,32054879
"chr6","chr",32050030,32051101
"chr6","chr",32050096,32051995
"chr6","chr",32050225,32051345
"chr6","chr",32050307,32052599
"chr6","chr",32050334,32051742
"chr6","chr",32050450,32051848
"chr6","chr",32050544,32052946
"chr6","chr",32050704,32051991
"chr6","chr",32050886,32052243
"chr6","chr",32051000,32052422
"chr6","chr",32051004,32053197
"chr6","chr",32051057,32055506
"chr6","chr",32051114,32052487
"chr6","chr",32051343,32052584
"chr6","chr",32051413,32053533
"chr6","chr",32051734,32052735
"chr6","chr",32051785,32054092
"chr6","chr",32051846,32056122
"chr6","chr",32051860,32052871
"chr6","chr",32051981,32052998
"chr6","chr",32052008,32054432
"chr6","chr",32052214,32053151
"chr6","chr",32052358,32053351
"chr6","chr",32052485,32053535
"chr6","chr",32052593,32053610
"chr6","chr",32052595,32054837
"chr6","chr",32052601,32056645
"chr6","chr",32052734,32053882
"chr6","chr",32052853,32054046
"chr6","chr",32052862,32055256
"chr6","chr",32052975,32054153
"chr6","chr",32053106,32054373
"chr6","chr",32053156,32055346
"chr6","chr",32053350,32054520
"chr6","chr",32053489,32054687
"chr6","chr",32053522,32055994
"chr6","chr",32053547,32057597
"chr6","chr",32053609,32054768
"chr6","chr",32053874,32054807
"chr6","chr",32053987,32054975
"chr6","chr",32054075,32056103
"chr6","chr",32054138,32055084
